state,state_abbr,year,resident_population,real_gdp_millions_chained_2017_dollars,real_gdp_per_capita_chained_2017_dollars,gini_index,activity_rate_percent,land_area_sqmi_2020,population_density_per_sqmi,S_HAWES_COMPTON_socap_ma,S_CEV_formal_volunteering,S_CEV_organizational_membership,S_CEV_charitable_giving,S_CEV_informal_helping,S_CEV_talking_with_friends_and_family,S_CEV_talking_with_neighbors,S_CEV_learning_about_issues,S_CEV_discussing_issues_with_friends_and_family,S_CEV_discussing_issues_with_neighbors,S_CEV_posting_views_online,S_CEV_voting_in_local_elections,S_CEV_contacting_public_officials,S_CEV_donating_to_a_political_cause,S_CEV_attending_public_meetings,S_CEV_taking_action_with_neighbors,S_CEV_buycotting_or_boycotting,S_CEV_employer_promotes_volunteering,S_source_hawes_compton,S_source_cev,S_observed_any,S_series_note,st,democracy_mcmc,democracy_mcmc_sd,democracy_mcmc_se,democracy_additive
South Carolina,SC,2016,4908404,220559.3,44935.033873,0.4735,58.8,30064.28186185704,163.26363698137615,,,,,,,,,,,,,,,,,,,0,0,0,,SC,-1.70505504006714,0.288053387334033,0.00288053387334033,-0.726165046889559
South Carolina,SC,2017,4963742,224937.6,45316.134481,0.4795,58.2,30064.28186185704,165.1042929549422,,0.30804723,0.26612996,0.51796832,0.52557329,0.97159035,0.78307782,0.8732372,0.7297962,0.3325806,0.1845669,0.5124334,0.0963287,0.0575274,0.0991372,0.2467985,0.1198114,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SC,-1.70628503604494,0.286498803049667,0.00286498803049667,-0.726165046889559
South Carolina,SC,2018,5019607,231663.3,46151.680799,0.4762,58.0,30064.28186185704,166.96247803505472,,,,,,,,,,,,,,,,,,,0,0,0,,SC,-1.49609622454316,0.285739055192372,0.00285739055192372,-0.608696651135243
South Carolina,SC,2019,5076874,239021.3,47080.408141,0.4747,58.3,30064.28186185704,168.86729652575198,,0.31315195,0.34315202,0.53997125,0.6235667,0.97963161,0.79823988,0.87216651,0.70403353,0.34428815,0.15968365,0.51884532,0.10413673,0.08272839,0.11807228,0.22812378,0.13089879,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SC,-1.4920826394944,0.282050705174485,0.00282050705174485,-0.608696651135243
South Carolina,SC,2020,5132151,233650.1,45526.739178,,57.9,30064.28186185704,170.70592351355077,,,,,,,,,,,,,,,,,,,0,0,0,,SC,-1.46137765386767,0.284231798703382,0.00284231798703382,-0.388452341781677
South Carolina,SC,2021,5193848,245752.1,47315.997696,0.476,57.6,30064.28186185704,172.75809293783612,,0.21827106,0.22240559,0.51466926,0.56370379,0.96839823,0.75010103,0.82986394,0.70398374,0.38138825,0.22510495,0.58342566,0.10492476,0.13389479,0.09083204,0.23229727,0.17629461,0.40580923,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SC,-1.44543142843836,0.282704009354912,0.00282704009354912,-0.159141391208722
South Carolina,SC,2022,5282955,254504.5,48174.648469,0.4757,57.7,30064.28186185704,175.7219754749092,,,,,,,,,,,,,,,,,,,0,0,0,,SC,-1.26806817731299,0.284800900683227,0.00284800900683227,0.00776243756873885
South Carolina,SC,2023,5373555,262298.5,48812.843639,0.4715,58.1,30064.28186185704,178.73551827018696,,0.2878728,0.2349642,0.4774295,0.5780595,0.9760926,0.7099662,0.8001184,0.6524788,0.2896031,0.1146882,0.4528928,0.060765,0.0526687,0.0952854,0.2131286,0.1398298,0.4711208,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SC,-1.26257423688628,0.285716019691579,0.00285716019691579,0.00776243756873885
South Dakota,SD,2000,755844,32124.9,42502.024227,,72.5,75809.61144278302,9.970292494777791,0.38449648,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.487554985448318,0.284832185339376,0.00284832185339376,-0.0234282776980708
South Dakota,SD,2001,757972,32396.9,42741.552458,,72.9,75809.61144278302,9.998362814088239,0.4227019,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.487368975863922,0.287950268151235,0.00287950268151235,-0.00529285310608982
South Dakota,SD,2002,760020,35776.0,47072.445462,,73.1,75809.61144278302,10.025377858236642,0.33992302,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.496570762168312,0.281759059239362,0.00281759059239362,-0.0566560894439488
South Dakota,SD,2003,763729,36141.9,47322.937848,,73.3,75809.61144278302,10.074303052937044,1.4289767,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.339031005295324,0.285325348163399,0.00285325348163399,-0.275154227608762
South Dakota,SD,2004,770396,37616.6,48827.615927,,73.2,75809.61144278302,10.162247046754132,0.34824976,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.431886469551532,0.288178010751337,0.00288178010751337,-0.162974377786537
South Dakota,SD,2005,775493,39330.6,50716.898799,,73.0,75809.61144278302,10.22948126551605,0.18891394,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.399402064455244,0.285817942599734,0.00285817942599734,-0.295256984273083
South Dakota,SD,2006,783033,39961.6,51034.375307,0.439,72.6,75809.61144278302,10.328940949538975,-0.49091515,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.569713145629795,0.285840694009231,0.00285840694009231,-0.135177636641249
South Dakota,SD,2007,791623,41646.2,52608.628097,0.423,72.2,75809.61144278302,10.442251120063768,0.096934326,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.56405962132432,0.284946716144559,0.00284946716144559,-0.142984741126303
South Dakota,SD,2008,799124,43278.5,54157.427383,0.446,71.8,75809.61144278302,10.541196357445196,-0.24906372,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.638353128353806,0.281962785146392,0.00281962785146392,-0.0386619553051541
South Dakota,SD,2009,807067,44255.8,54835.348242,0.452,72.0,75809.61144278302,10.645971990096934,0.11068696,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.636728674213773,0.283304761831503,0.00283304761831503,-0.0424978498361531
South Dakota,SD,2010,816068,44810.7,54910.497655,0.442,71.5,75809.61144278302,10.764703636766743,-0.055419225,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,SD,0.361589889482087,0.280720991255303,0.00280720991255303,-0.330217099651416
South Dakota,SD,2011,823113,47630.3,57866.052413,0.4324,71.1,75809.61144278302,10.857633805724502,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.379738419097561,0.283485479913416,0.00283485479913416,-0.307993048869701
South Dakota,SD,2012,832730,48653.9,58426.981134,0.4335,70.3,75809.61144278302,10.984491071142074,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.126801138467659,0.281539002655307,0.00281539002655307,-0.604462949541716
South Dakota,SD,2013,841120,48610.1,57792.110519,0.4427,69.8,75809.61144278302,11.095163053761748,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.125301697778959,0.281443369355261,0.00281443369355261,-0.603719739119241
South Dakota,SD,2014,847538,49640.9,58570.707154,0.4468,69.8,75809.61144278302,11.179822503636967,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.397932521363105,0.283476129630842,0.00283476129630842,-0.4193664055134
South Dakota,SD,2015,852029,50860.8,59693.742819,0.4436,69.8,75809.61144278302,11.239063013046376,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.393004777137364,0.2830474187307,0.002830474187307,-0.4193664055134
South Dakota,SD,2016,860557,51264.3,59571.068506,0.4495,69.6,75809.61144278302,11.351555345320582,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.21131975990075,0.285635181767922,0.00285635181767922,-0.488901508474407
South Dakota,SD,2017,870094,51615.1,59321.291723,0.4488,69.4,75809.61144278302,11.477357335576107,,0.36267453,0.33184604,0.52236353,0.57859078,0.97361071,0.78516139,0.8605631,0.7316467,0.3334506,0.1800818,0.4403448,0.1084821,0.082408,0.1293024,0.2470285,0.0980032,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SD,0.21428893421588,0.284164153477897,0.00284164153477897,-0.488901508474407
South Dakota,SD,2018,875247,51937.8,59340.734673,0.4445,69.3,75809.61144278302,11.545330246951456,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.392836568834551,0.286219395876239,0.00286219395876239,-0.485443304213561
South Dakota,SD,2019,882486,52510.2,59502.587010,0.436,69.5,75809.61144278302,11.64081945817718,,0.46854531,0.40105395,0.6626586,0.67080436,0.9984539,0.82333907,0.884691,0.74054117,0.36424883,0.21893935,0.57814505,0.14231331,0.06351191,0.17666348,0.31371833,0.13876751,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SD,0.402525608798293,0.287362925246162,0.00287362925246162,-0.256132353640606
South Dakota,SD,2020,887852,52770.7,59436.370026,,69.0,75809.61144278302,11.711602039671481,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.123830477058757,0.284515085720945,0.00284515085720945,-0.264986831209142
South Dakota,SD,2021,896299,55515.9,61939.040432,0.4522,68.7,75809.61144278302,11.823025905844114,,0.34228549,0.34730262,0.55822938,0.59874002,0.96088939,0.75149418,0.87270831,0.69312015,0.28555411,0.22468001,0.53340926,0.14173826,0.09275914,0.11337057,0.28052291,0.18129555,0.47476364,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SD,0.12161027091784,0.284376791364444,0.00284376791364444,-0.264986831209142
South Dakota,SD,2022,909869,55259.8,60733.797942,0.4487,68.4,75809.61144278302,12.002026955206329,,,,,,,,,,,,,,,,,,,0,0,0,,SD,0.0615701889619318,0.282237839284372,0.00282237839284372,-0.284121905224284
South Dakota,SD,2023,919318,57275.1,62301.728020,0.462,68.2,75809.61144278302,12.126668142783602,,0.3783044,0.3016258,0.5488607,0.5738474,0.9496424,0.7269493,0.8231922,0.6377368,0.2617511,0.1620623,0.4870868,0.1226735,0.0685128,0.111661,0.2573572,0.1688474,0.4188574,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,SD,0.0633332112304785,0.283771474690012,0.00283771474690012,-0.284121905224284
Tennessee,TN,2000,5703719,251030.2,44011.670280,,65.3,41232.485132584596,138.3307113713733,-1.0306699,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.514982407956783,0.281679554485362,0.00281679554485362,-1.06025108999432
Tennessee,TN,2001,5750789,250311.4,43526.444806,,64.9,41232.485132584596,139.47228699672414,-1.3191775,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.48573402585132,0.281738107778593,0.00281738107778593,-1.02330000748299
Tennessee,TN,2002,5795918,258542.4,44607.670433,,65.2,41232.485132584596,140.56678808863956,-1.3844692,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,0.243944225714135,0.284577798793548,0.00284577798793548,-0.629657267832418
Tennessee,TN,2003,5847812,267589.4,45758.892386,,64.7,41232.485132584596,141.82535884500152,-1.2007211,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,0.259745668312765,0.287963885712175,0.00287963885712175,-0.632078878789238
Tennessee,TN,2004,5910809,281564.2,47635.475956,,63.8,41232.485132584596,143.35320757392074,-1.0269367,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.195871653228423,0.283002160955146,0.00283002160955146,-0.904484281587742
Tennessee,TN,2005,5991057,289064.3,48249.298913,,62.8,41232.485132584596,145.29944001035912,-1.012485,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.200693209306898,0.286677638206109,0.00286677638206109,-0.879187223296931
Tennessee,TN,2006,6088766,295668.2,48559.626039,0.468,64.2,41232.485132584596,147.66914922594032,-0.96310824,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.128005827547928,0.285843528109228,0.00285843528109228,-0.845197706918169
Tennessee,TN,2007,6175727,294819.8,47738.476782,0.471,63.9,41232.485132584596,149.77819018528035,-1.0801438,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.137990920773862,0.282590543895118,0.00282590543895118,-0.849020379000328
Tennessee,TN,2008,6247411,298526.9,47784.098085,0.471,63.5,41232.485132584596,151.5167223103632,-1.0830741,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.402502518677052,0.2869287312217,0.002869287312217,-1.03597232809637
Tennessee,TN,2009,6306019,287308.8,45561.042553,0.467,62.5,41232.485132584596,152.93812584234882,-0.94357014,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.392334233611726,0.28933324103924,0.0028933324103924,-1.02987526661542
Tennessee,TN,2010,6356388,292687.0,46046.119274,0.468,62.8,41232.485132584596,154.15971119763452,-0.9268923,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TN,-0.884004602967768,0.28654397474072,0.0028654397474072,-1.10514963546507
Tennessee,TN,2011,6404657,301508.9,47076.510108,0.4756,62.7,41232.485132584596,155.33036583668402,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-1.02352887574374,0.283306685041562,0.00283306685041562,-1.34092309639533
Tennessee,TN,2012,6463610,311754.2,48232.210792,0.4732,61.8,41232.485132584596,156.76013655776558,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-2.48995187292452,0.290272983507066,0.00290272983507066,-2.10899184223356
Tennessee,TN,2013,6508290,318347.9,48914.215562,0.4783,60.9,41232.485132584596,157.84374817749526,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-2.4857514673654,0.289821710536877,0.00289821710536877,-2.10956428020177
Tennessee,TN,2014,6559452,323879.6,49376.014948,0.4811,59.7,41232.485132584596,159.0845659413406,,,,,,,,,,,,,,,,,,,0,0,0,Tennessee,TN,-3.13443517670937,0.287216182944394,0.00287216182944394,-2.15907199143833,,,,,,,,,,,,,,,0,0,0,,TN,-3.13443517670937,0.287216182944394,0.00287216182944394,-2.15907199143833
Tennessee,TN,2015,6613679,335461.1,50722.313556,0.4789,59.7,41232.485132584596,160.39971829816875,,,,,,,,,,,,,,,,,,,,,,,TN,-3.13560084446743,0.288835713987462,0.00288835713987462,-2.15907199143833
Tennessee,TN,2016,6673101,343544.9,51482.047102,0.479,60.1,41232.485132584596,161.84086354587637,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-3.38400833544399,0.290179762594626,0.00290179762594626,-2.19195876804042
Tennessee,TN,2017,6740060,355417.5,52732.097340,0.4822,60.4,41232.485132584596,163.46480155942785,,0.31267666,0.27391278,0.56818858,0.49458954,0.98246607,0.71334188,0.899891,0.7049269,0.2985981,0.1800165,0.491205,0.104812,0.0876287,0.0733093,0.1914339,0.1302573,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,TN,-3.38112722142476,0.290391477366664,0.00290391477366664,-2.19195876804042
Tennessee,TN,2018,6806981,362363.7,53234.128316,0.4778,61.0,41232.485132584596,165.08781796954267,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-3.39369936144405,0.288916244873444,0.00288916244873444,-1.88788959209083
Tennessee,TN,2019,6862615,370197.4,53944.072340,0.4749,61.8,41232.485132584596,166.43709390624903,,0.31650617,0.28406187,0.53636614,0.45550174,0.97753144,0.70304295,0.84207411,0.65484069,0.27923073,0.19710546,0.5267635,0.0967173,0.09318093,0.09465612,0.19425976,0.13864948,,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,TN,-3.39480233771282,0.293545250561047,0.00293545250561047,-1.88788959209083
Tennessee,TN,2020,6926091,367863.6,53112.729821,,60.5,41232.485132584596,167.97655968901452,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-3.24871034848784,0.291146909558195,0.00291146909558195,-1.58700818019987
Tennessee,TN,2021,6963709,400243.6,57475.635470,0.4821,60.4,41232.485132584596,168.88889858585856,,0.23775608,0.20262751,0.46973321,0.54269639,0.96781144,0.70729808,0.8144125,0.63851294,0.29398371,0.21819696,0.57709815,0.09971945,0.08628636,0.07312079,0.16764586,0.14654822,0.37906211,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,TN,-3.24551938241067,0.293195839592442,0.00293195839592442,-1.58700818019987
Tennessee,TN,2022,7048976,414470.8,58798.724808,0.4694,60.4,41232.485132584596,170.9568554341014,,,,,,,,,,,,,,,,,,,0,0,0,,TN,-2.89843194379141,0.284484113630813,0.00284484113630813,-1.36612433536839
Tennessee,TN,2023,7126489,422087.7,59228.001334,0.476,60.0,41232.485132584596,172.83675667582267,,0.3318289,0.284347,0.5515529,0.5679,0.9723037,0.7241819,0.7789659,0.6182502,0.3082447,0.1516561,0.4883458,0.1161458,0.0735671,0.1014408,0.2602342,0.2084502,0.4110731,0,1,1,CPS CEV observed state rates; separate modern indicators; not spliced to Hawes index,TN,-2.89472257489395,0.289860321321279,0.00289860321321279,-1.36612433536839
Texas,TX,2000,20944499,989904.9,47263.240816,,68.4,261267.83602346884,80.16485809649613,-0.5818308,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,0.194139557391007,0.287377315133789,0.00287377315133789,-0.53739013106123
Texas,TX,2001,21319622,1020517.0,47867.499715,,68.0,261267.83602346884,81.60063758512138,-0.7534392,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,0.194611767236705,0.287887362583658,0.00287887362583658,-0.538173860991138
Texas,TX,2002,21690325,1042584.4,48066.794758,,68.0,261267.83602346884,83.01949956844909,-0.77420306,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.150095584987266,0.282470113704353,0.00282470113704353,-0.666404274974752
Texas,TX,2003,22030931,1052132.3,47757.051211,,67.9,261267.83602346884,84.3231655886683,-0.85452443,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.145003650923036,0.281816230002551,0.00281816230002551,-0.74073494302711
Texas,TX,2004,22394023,1111189.1,49619.896345,,67.3,261267.83602346884,85.71289654647126,-0.92546904,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.642031417372342,0.281462776503537,0.00281462776503537,-0.891964341529541
Texas,TX,2005,22778123,1143413.1,50197.863099,,67.3,261267.83602346884,87.18303541180597,-1.2610483,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.655133329369202,0.284974027464614,0.00284974027464614,-0.856589284540868
Texas,TX,2006,23359580,1225147.3,52447.317118,0.474,66.7,261267.83602346884,89.40855619863474,-1.3473037,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.649745243165948,0.283991025655961,0.00283991025655961,-1.03169625836884
Texas,TX,2007,23831983,1288828.7,54079.792689,0.473,65.8,261267.83602346884,91.21667390340099,-1.1911932,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.66978773939973,0.282622807723118,0.00282622807723118,-0.976957841403455
Texas,TX,2008,24309039,1287191.5,52951.147102,0.474,65.9,261267.83602346884,93.04260091860829,-0.9975087,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.114271092087715,0.284630795746224,0.00284630795746224,-0.711853496865559
Texas,TX,2009,24801761,1285560.2,51833.424248,0.474,65.9,261267.83602346884,94.92848939037462,-1.0519857,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.102801261877679,0.281401554543873,0.00281401554543873,-0.702837127649235
Texas,TX,2010,25238386,1323059.1,52422.492468,0.469,66.0,261267.83602346884,96.5996671619882,-1.0202223,,,,,,,,,,,,,,,,,,1,0,1,Hawes/Compton 3-year moving-average social-capital index; contiguous 48 states,TX,-0.321609195272165,0.285353054391546,0.00285353054391546,-0.675791751106255
Texas,TX,2011,25627909,1370174.9,53464.170643,0.4771,65.9,261267.83602346884,98.09056250497642,,,,,,,,,,,,,,,,,,,0,0,0,,TX,-0.463556559955638,0.281089058151169,0.00281089058151169,-1.13550250144454
Texas,TX,2012,26052403,1438354.4,55210.047227,0.4767,65.4,261267.83602346884,99.71530899677906,,,,,,,,,,,,,,,,,,,0,0,0,,TX,-0.966209233383339,0.284623438176311,0.00284623438176311,-1.32030393235424
Texas,TX,2013,26433846,1511806.5,57192.074888,0.4807,65.2,261267.83602346884,101.17527822148584,,,,,,,,,,,,,,,,,,,0,0,0,,TX,-0.978929212619549,0.281607894457662,0.00281607894457662,-1.31032410230524
